MSG,5,1,1,A862F2,1,2026/06/22,14:21:24.589,2026/06/22,14:21:24.611,,18350,,,,,,,0,,0,
MSG,8,1,1,A862F2,1,2026/06/22,14:21:24.605,2026/06/22,14:21:24.612,,,,,,,,,,,,0
MSG,4,1,1,AD7B4D,1,2026/06/22,14:21:24.657,2026/06/22,14:21:24.667,,,348,278,,,2816,,,,,0
MSG,5,1,1,AD7B4D,1,2026/06/22,14:21:24.671,2026/06/22,14:21:24.719,,28900,,,,,,,0,,0,
MSG,7,1,1,A862F2,1,2026/06/22,14:21:24.675,2026/06/22,14:21:24.719,,18350,,,,,,,,,,
MSG,7,1,1,A3EBD8,1,2026/06/22,14:21:24.677,2026/06/22,14:21:24.719,,6750,,,,,,,,,,
MSG,3,1,1,A075DF,1,2026/06/22,14:21:24.687,2026/06/22,14:21:24.720,,12750,,,42.56071,-71.65788,,,0,,0,0
MSG,8,1,1,A9C380,1,2026/06/22,14:21:24.699,2026/06/22,14:21:24.721,,,,,,,,,,,,0
MSG,8,1,1,A075DF,1,2026/06/22,14:21:24.768,2026/06/22,14:21:24.776,,,,,,,,,,,,0
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:24.862,2026/06/22,14:21:24.884,,,,,,,,,,,,0
MSG,3,1,1,A862F2,1,2026/06/22,14:21:24.877,2026/06/22,14:21:24.885,,18350,,,42.24243,-71.89977,,,0,,0,0
MSG,3,1,1,A3EBD8,1,2026/06/22,14:21:24.880,2026/06/22,14:21:24.886,,6750,,,42.33929,-71.54572,,,0,,0,0
MSG,4,1,1,A3EBD8,1,2026/06/22,14:21:24.880,2026/06/22,14:21:24.886,,,177,6,,,0,,,,,0
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:24.887,2026/06/22,14:21:24.937,,,,,,,,,,,,0
MSG,7,1,1,A3EBD8,1,2026/06/22,14:21:24.912,2026/06/22,14:21:24.939,,6750,,,,,,,,,,
MSG,1,1,1,A4F26B,1,2026/06/22,14:21:24.916,2026/06/22,14:21:24.939,LXJ418  ,,,,,,,,,,,0
MSG,5,1,1,A9C380,1,2026/06/22,14:21:24.922,2026/06/22,14:21:24.939,,30000,,,,,,,0,,0,
MSG,4,1,1,A075DF,1,2026/06/22,14:21:24.924,2026/06/22,14:21:24.939,,,351,102,,,-1408,,,,,0
MSG,5,1,1,A3EBD8,1,2026/06/22,14:21:24.934,2026/06/22,14:21:24.940,,6750,,,,,,,0,,0,
MSG,8,1,1,A9C380,1,2026/06/22,14:21:24.948,2026/06/22,14:21:24.992,,,,,,,,,,,,0
MSG,7,1,1,A075DF,1,2026/06/22,14:21:25.001,2026/06/22,14:21:25.047,,12725,,,,,,,,,,
MSG,7,1,1,A075DF,1,2026/06/22,14:21:25.085,2026/06/22,14:21:25.103,,12725,,,,,,,,,,
MSG,4,1,1,A9C380,1,2026/06/22,14:21:25.105,2026/06/22,14:21:25.156,,,379,249,,,0,,,,,0
MSG,8,1,1,A3EBD8,1,2026/06/22,14:21:25.217,2026/06/22,14:21:25.265,,,,,,,,,,,,0
MSG,8,1,1,A34C68,1,2026/06/22,14:21:25.219,2026/06/22,14:21:25.265,,,,,,,,,,,,0
MSG,3,1,1,A075DF,1,2026/06/22,14:21:25.265,2026/06/22,14:21:25.320,,12725,,,42.56049,-71.65658,,,0,,0,0
MSG,3,1,1,AD7B4D,1,2026/06/22,14:21:25.300,2026/06/22,14:21:25.322,,28925,,,42.82098,-71.63544,,,0,,0,0
MSG,3,1,1,A3EBD8,1,2026/06/22,14:21:25.314,2026/06/22,14:21:25.322,,6750,,,42.33961,-71.54565,,,0,,0,0
MSG,4,1,1,A3EBD8,1,2026/06/22,14:21:25.314,2026/06/22,14:21:25.322,,,177,6,,,0,,,,,0
MSG,4,1,1,A075DF,1,2026/06/22,14:21:25.349,2026/06/22,14:21:25.376,,,351,102,,,-1408,,,,,0
MSG,8,1,1,A00D5B,1,2026/06/22,14:21:25.366,2026/06/22,14:21:25.377,,,,,,,,,,,,0
MSG,3,1,1,A862F2,1,2026/06/22,14:21:25.414,2026/06/22,14:21:25.431,,18350,,,42.24225,-71.90027,,,0,,0,0
MSG,8,1,1,A862F2,1,2026/06/22,14:21:25.435,2026/06/22,14:21:25.484,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:25.443,2026/06/22,14:21:25.484,,,,,,,,,,,,0
MSG,7,1,1,A862F2,1,2026/06/22,14:21:25.451,2026/06/22,14:21:25.485,,18350,,,,,,,,,,
MSG,7,1,1,44046E,1,2026/06/22,14:21:25.457,2026/06/22,14:21:25.485,,45000,,,,,,,,,,
MSG,8,1,1,A9C380,1,2026/06/22,14:21:25.466,2026/06/22,14:21:25.485,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:25.472,2026/06/22,14:21:25.486,,,,,,,,,,,,0
MSG,8,1,1,A862F2,1,2026/06/22,14:21:25.485,2026/06/22,14:21:25.538,,,,,,,,,,,,0
MSG,8,1,1,A862F2,1,2026/06/22,14:21:25.495,2026/06/22,14:21:25.539,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:25.532,2026/06/22,14:21:25.540,,,,,,,,,,,,0
MSG,7,1,1,A3EBD8,1,2026/06/22,14:21:25.561,2026/06/22,14:21:25.594,,6750,,,,,,,,,,
MSG,7,1,1,AC11EA,1,2026/06/22,14:21:25.592,2026/06/22,14:21:25.595,,6825,,,,,,,,,,
MSG,8,1,1,A9C380,1,2026/06/22,14:21:25.612,2026/06/22,14:21:25.648,,,,,,,,,,,,0
MSG,7,1,1,A862F2,1,2026/06/22,14:21:25.617,2026/06/22,14:21:25.649,,18375,,,,,,,,,,
MSG,8,1,1,A9C380,1,2026/06/22,14:21:25.622,2026/06/22,14:21:25.649,,,,,,,,,,,,0
MSG,8,1,1,A34C68,1,2026/06/22,14:21:25.623,2026/06/22,14:21:25.649,,,,,,,,,,,,0
MSG,7,1,1,A00D5B,1,2026/06/22,14:21:25.632,2026/06/22,14:21:25.649,,10975,,,,,,,,,,
MSG,8,1,1,A9C380,1,2026/06/22,14:21:25.641,2026/06/22,14:21:25.650,,,,,,,,,,,,0
MSG,8,1,1,A34C68,1,2026/06/22,14:21:25.641,2026/06/22,14:21:25.650,,,,,,,,,,,,0
MSG,7,1,1,A4189F,1,2026/06/22,14:21:25.649,2026/06/22,14:21:25.702,,5550,,,,,,,,,,
MSG,8,1,1,A075DF,1,2026/06/22,14:21:25.655,2026/06/22,14:21:25.702,,,,,,,,,,,,0
MSG,8,1,1,A075DF,1,2026/06/22,14:21:25.665,2026/06/22,14:21:25.703,,,,,,,,,,,,0
MSG,4,1,1,AD7B4D,1,2026/06/22,14:21:25.682,2026/06/22,14:21:25.704,,,348,278,,,2752,,,,,0
MSG,4,1,1,A9C380,1,2026/06/22,14:21:25.684,2026/06/22,14:21:25.704,,,379,249,,,0,,,,,0
MSG,7,1,1,A9C380,1,2026/06/22,14:21:25.697,2026/06/22,14:21:25.704,,30000,,,,,,,,,,
MSG,7,1,1,AC11EA,1,2026/06/22,14:21:25.698,2026/06/22,14:21:25.705,,6825,,,,,,,,,,
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:25.709,2026/06/22,14:21:25.757,,,,,,,,,,,,0
MSG,7,1,1,44046E,1,2026/06/22,14:21:25.716,2026/06/22,14:21:25.757,,45000,,,,,,,,,,
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:25.727,2026/06/22,14:21:25.758,,,,,,,,,,,,0
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:25.741,2026/06/22,14:21:25.759,,,,,,,,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:25.749,2026/06/22,14:21:25.759,,,,,,,,,,,,0
MSG,7,1,1,A00D5B,1,2026/06/22,14:21:25.783,2026/06/22,14:21:25.812,,10975,,,,,,,,,,
MSG,8,1,1,44046E,1,2026/06/22,14:21:25.805,2026/06/22,14:21:25.814,,,,,,,,,,,,0
MSG,7,1,1,44046E,1,2026/06/22,14:21:25.811,2026/06/22,14:21:25.866,,45000,,,,,,,,,,
MSG,7,1,1,44046E,1,2026/06/22,14:21:25.817,2026/06/22,14:21:25.866,,45000,,,,,,,,,,
MSG,8,1,1,A00D5B,1,2026/06/22,14:21:25.826,2026/06/22,14:21:25.866,,,,,,,,,,,,0
MSG,8,1,1,A00D5B,1,2026/06/22,14:21:25.836,2026/06/22,14:21:25.867,,,,,,,,,,,,0
MSG,3,1,1,A34C68,1,2026/06/22,14:21:25.848,2026/06/22,14:21:25.868,,30825,,,42.77392,-72.03550,,,0,,0,0
MSG,8,1,1,A00D5B,1,2026/06/22,14:21:25.855,2026/06/22,14:21:25.868,,,,,,,,,,,,0
MSG,7,1,1,A075DF,1,2026/06/22,14:21:25.856,2026/06/22,14:21:25.868,,12725,,,,,,,,,,
MSG,7,1,1,A3EBD8,1,2026/06/22,14:21:25.873,2026/06/22,14:21:25.921,,6750,,,,,,,,,,
MSG,8,1,1,A00D5B,1,2026/06/22,14:21:25.879,2026/06/22,14:21:25.921,,,,,,,,,,,,0
MSG,8,1,1,A9C380,1,2026/06/22,14:21:25.880,2026/06/22,14:21:25.921,,,,,,,,,,,,0
MSG,3,1,1,A3EBD8,1,2026/06/22,14:21:25.891,2026/06/22,14:21:25.922,,6750,,,42.34007,-71.54559,,,0,,0,0
MSG,4,1,1,A3EBD8,1,2026/06/22,14:21:25.891,2026/06/22,14:21:25.922,,,177,6,,,-64,,,,,0
MSG,3,1,1,A862F2,1,2026/06/22,14:21:25.928,2026/06/22,14:21:25.975,,18375,,,42.24206,-71.90073,,,0,,0,0
MSG,4,1,1,A862F2,1,2026/06/22,14:21:25.928,2026/06/22,14:21:25.975,,,171,243,,,1344,,,,,0
MSG,1,1,1,A3EBD8,1,2026/06/22,14:21:25.930,2026/06/22,14:21:25.976,N3517G  ,,,,,,,,,,,0
MSG,7,1,1,A4F26B,1,2026/06/22,14:21:25.937,2026/06/22,14:21:25.976,,40425,,,,,,,,,,
MSG,7,1,1,A34C68,1,2026/06/22,14:21:26.002,2026/06/22,14:21:26.031,,30825,,,,,,,,,,
MSG,3,1,1,A9C380,1,2026/06/22,14:21:26.007,2026/06/22,14:21:26.031,,30000,,,42.39372,-71.55976,,,0,,0,0
MSG,7,1,1,A00D5B,1,2026/06/22,14:21:26.085,2026/06/22,14:21:26.139,,11000,,,,,,,,,,
MSG,8,1,1,A9C380,1,2026/06/22,14:21:26.087,2026/06/22,14:21:26.139,,,,,,,,,,,,0
MSG,8,1,1,A9C380,1,2026/06/22,14:21:26.106,2026/06/22,14:21:26.140,,,,,,,,,,,,0
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:26.110,2026/06/22,14:21:26.140,,,,,,,,,,,,0
MSG,4,1,1,A9C380,1,2026/06/22,14:21:26.144,2026/06/22,14:21:26.194,,,379,249,,,0,,,,,0
MSG,8,1,1,A075DF,1,2026/06/22,14:21:26.150,2026/06/22,14:21:26.194,,,,,,,,,,,,0
MSG,8,1,1,A862F2,1,2026/06/22,14:21:26.151,2026/06/22,14:21:26.194,,,,,,,,,,,,0
MSG,3,1,1,AC11EA,1,2026/06/22,14:21:26.162,2026/06/22,14:21:26.195,,6825,,,42.36784,-71.92238,,,0,,0,0
MSG,8,1,1,A075DF,1,2026/06/22,14:21:26.165,2026/06/22,14:21:26.195,,,,,,,,,,,,0
MSG,8,1,1,A075DF,1,2026/06/22,14:21:26.175,2026/06/22,14:21:26.195,,,,,,,,,,,,0
MSG,3,1,1,AD7B4D,1,2026/06/22,14:21:26.217,2026/06/22,14:21:26.249,,28975,,,42.82122,-71.63760,,,0,,0,0
MSG,7,1,1,A3EBD8,1,2026/06/22,14:21:26.235,2026/06/22,14:21:26.250,,6750,,,,,,,,,,
MSG,4,1,1,A00D5B,1,2026/06/22,14:21:26.261,2026/06/22,14:21:26.303,,,320,308,,,1024,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:26.282,2026/06/22,14:21:26.304,,,,,,,,,,,,0
MSG,8,1,1,A3EBD8,1,2026/06/22,14:21:26.284,2026/06/22,14:21:26.304,,,,,,,,,,,,0
MSG,7,1,1,A4F26B,1,2026/06/22,14:21:26.289,2026/06/22,14:21:26.305,,40450,,,,,,,,,,
MSG,7,1,1,A00D5B,1,2026/06/22,14:21:26.294,2026/06/22,14:21:26.305,,11000,,,,,,,,,,
MSG,4,1,1,A075DF,1,2026/06/22,14:21:26.382,2026/06/22,14:21:26.413,,,350,102,,,-1408,,,,,0
MSG,4,1,1,44046E,1,2026/06/22,14:21:26.391,2026/06/22,14:21:26.414,,,455,225,,,-64,,,,,0
MSG,7,1,1,A9C380,1,2026/06/22,14:21:26.414,2026/06/22,14:21:26.467,,30000,,,,,,,,,,
MSG,7,1,1,A862F2,1,2026/06/22,14:21:26.423,2026/06/22,14:21:26.467,,18375,,,,,,,,,,
MSG,3,1,1,A3EBD8,1,2026/06/22,14:21:26.427,2026/06/22,14:21:26.467,,6750,,,42.34052,-71.54552,,,0,,0,0
MSG,4,1,1,A3EBD8,1,2026/06/22,14:21:26.427,2026/06/22,14:21:26.467,,,177,6,,,-64,,,,,0
MSG,3,1,1,A862F2,1,2026/06/22,14:21:26.437,2026/06/22,14:21:26.468,,18375,,,42.24183,-71.90130,,,0,,0,0
MSG,4,1,1,A862F2,1,2026/06/22,14:21:26.437,2026/06/22,14:21:26.468,,,171,243,,,1408,,,,,0
MSG,8,1,1,A00D5B,1,2026/06/22,14:21:26.461,2026/06/22,14:21:26.469,,,,,,,,,,,,0
MSG,5,1,1,44046E,1,2026/06/22,14:21:26.462,2026/06/22,14:21:26.469,,45000,,,,,64,,0,,0,
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:26.479,2026/06/22,14:21:26.522,,,,,,,,,,,,0
MSG,3,1,1,A9C380,1,2026/06/22,14:21:26.519,2026/06/22,14:21:26.524,,30000,,,42.39349,-71.56070,,,0,,0,0
MSG,8,1,1,A862F2,1,2026/06/22,14:21:26.536,2026/06/22,14:21:26.577,,,,,,,,,,,,0
MSG,3,1,1,44046E,1,2026/06/22,14:21:26.586,2026/06/22,14:21:26.631,,45000,,,42.35490,-72.40671,,,0,,0,0
MSG,7,1,1,44046E,1,2026/06/22,14:21:26.617,2026/06/22,14:21:26.633,,45000,,,,,,,,,,
MSG,7,1,1,AD7B4D,1,2026/06/22,14:21:26.621,2026/06/22,14:21:26.633,,28975,,,,,,,,,,
MSG,4,1,1,AD7B4D,1,2026/06/22,14:21:26.624,2026/06/22,14:21:26.633,,,347,278,,,2688,,,,,0
MSG,1,1,1,A9C380,1,2026/06/22,14:21:26.632,2026/06/22,14:21:26.685,RPA3465 ,,,,,,,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:26.668,2026/06/22,14:21:26.687,,,,,,,,,,,,0
MSG,8,1,1,A075DF,1,2026/06/22,14:21:26.672,2026/06/22,14:21:26.687,,,,,,,,,,,,0
MSG,7,1,1,AD7B4D,1,2026/06/22,14:21:26.675,2026/06/22,14:21:26.687,,28975,,,,,,,,,,
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:26.678,2026/06/22,14:21:26.688,,,,,,,,,,,,0
MSG,7,1,1,A075DF,1,2026/06/22,14:21:26.718,2026/06/22,14:21:26.741,,12700,,,,,,,,,,
MSG,7,1,1,A862F2,1,2026/06/22,14:21:26.719,2026/06/22,14:21:26.741,,18400,,,,,,,,,,
MSG,1,1,1,A862F2,1,2026/06/22,14:21:26.738,2026/06/22,14:21:26.742,OPN64   ,,,,,,,,,,,0
MSG,4,1,1,A4F26B,1,2026/06/22,14:21:26.861,2026/06/22,14:21:26.904,,,346,252,,,640,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:26.868,2026/06/22,14:21:26.904,,,,,,,,,,,,0
MSG,3,1,1,A4F26B,1,2026/06/22,14:21:26.877,2026/06/22,14:21:26.905,,40450,,,42.12777,-71.46089,,,0,,0,0
MSG,3,1,1,A3EBD8,1,2026/06/22,14:21:26.881,2026/06/22,14:21:26.905,,6750,,,42.34090,-71.54547,,,0,,0,0
MSG,4,1,1,A3EBD8,1,2026/06/22,14:21:26.881,2026/06/22,14:21:26.905,,,177,6,,,-128,,,,,0
MSG,7,1,1,A3EBD8,1,2026/06/22,14:21:26.901,2026/06/22,14:21:26.906,,6750,,,,,,,,,,
MSG,8,1,1,A9C380,1,2026/06/22,14:21:26.950,2026/06/22,14:21:26.960,,,,,,,,,,,,0
MSG,7,1,1,44046E,1,2026/06/22,14:21:26.954,2026/06/22,14:21:26.961,,45000,,,,,,,,,,
MSG,4,1,1,A075DF,1,2026/06/22,14:21:26.957,2026/06/22,14:21:26.961,,,349,102,,,-1408,,,,,0
MSG,8,1,1,A075DF,1,2026/06/22,14:21:26.958,2026/06/22,14:21:27.013,,,,,,,,,,,,0
MSG,3,1,1,A862F2,1,2026/06/22,14:21:26.966,2026/06/22,14:21:27.013,,18400,,,42.24165,-71.90177,,,0,,0,0
MSG,4,1,1,A862F2,1,2026/06/22,14:21:26.966,2026/06/22,14:21:27.013,,,171,243,,,1408,,,,,0
MSG,5,1,1,A9C380,1,2026/06/22,14:21:27.029,2026/06/22,14:21:27.068,,30000,,,,,,,0,,0,
MSG,3,1,1,A9C380,1,2026/06/22,14:21:27.089,2026/06/22,14:21:27.123,,30000,,,42.39312,-71.56200,,,0,,0,0
MSG,4,1,1,A9C380,1,2026/06/22,14:21:27.102,2026/06/22,14:21:27.124,,,379,249,,,0,,,,,0
MSG,8,1,1,AC11EA,1,2026/06/22,14:21:27.116,2026/06/22,14:21:27.124,,,,,,,,,,,,0
MSG,7,1,1,A075DF,1,2026/06/22,14:21:27.145,2026/06/22,14:21:27.178,,12675,,,,,,,,,,
MSG,7,1,1,AD7B4D,1,2026/06/22,14:21:27.151,2026/06/22,14:21:27.178,,29000,,,,,,,,,,
MSG,3,1,1,AD7B4D,1,2026/06/22,14:21:27.216,2026/06/22,14:21:27.233,,29000,,,42.82145,-71.63975,,,0,,0,0
MSG,3,1,1,A075DF,1,2026/06/22,14:21:27.289,2026/06/22,14:21:27.341,,12675,,,42.55984,-71.65227,,,0,,0,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.299,2026/06/22,14:21:27.341,,,,,,,,,,,,0
MSG,8,1,1,A3EBD8,1,2026/06/22,14:21:27.299,2026/06/22,14:21:27.341,,,,,,,,,,,,0
MSG,3,1,1,A3EBD8,1,2026/06/22,14:21:27.359,2026/06/22,14:21:27.396,,6750,,,42.34131,-71.54546,,,0,,0,0
MSG,4,1,1,A3EBD8,1,2026/06/22,14:21:27.359,2026/06/22,14:21:27.396,,,177,6,,,-128,,,,,0
MSG,4,1,1,A075DF,1,2026/06/22,14:21:27.362,2026/06/22,14:21:27.396,,,349,102,,,-1344,,,,,0
MSG,3,1,1,A862F2,1,2026/06/22,14:21:27.421,2026/06/22,14:21:27.451,,18400,,,42.24152,-71.90215,,,0,,0,0
MSG,4,1,1,A862F2,1,2026/06/22,14:21:27.421,2026/06/22,14:21:27.451,,,171,243,,,1408,,,,,0
MSG,7,1,1,A4F26B,1,2026/06/22,14:21:27.435,2026/06/22,14:21:27.452,,40450,,,,,,,,,,
MSG,8,1,1,44046E,1,2026/06/22,14:21:27.460,2026/06/22,14:21:27.505,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:27.464,2026/06/22,14:21:27.505,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:27.474,2026/06/22,14:21:27.505,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:27.495,2026/06/22,14:21:27.506,,,,,,,,,,,,0
MSG,7,1,1,44046E,1,2026/06/22,14:21:27.507,2026/06/22,14:21:27.559,,45000,,,,,,,,,,
MSG,4,1,1,A9C380,1,2026/06/22,14:21:27.517,2026/06/22,14:21:27.559,,,379,249,,,0,,,,,0
MSG,4,1,1,AD7B4D,1,2026/06/22,14:21:27.524,2026/06/22,14:21:27.560,,,347,278,,,2624,,,,,0
MSG,3,1,1,A9C380,1,2026/06/22,14:21:27.557,2026/06/22,14:21:27.562,,30000,,,42.39280,-71.56309,,,0,,0,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.561,2026/06/22,14:21:27.614,,,,,,,,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.569,2026/06/22,14:21:27.614,,,,,,,,,,,,0
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:27.594,2026/06/22,14:21:27.615,,,,,,,,,,,,0
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:27.605,2026/06/22,14:21:27.616,,,,,,,,,,,,0
MSG,5,1,1,44046E,1,2026/06/22,14:21:27.605,2026/06/22,14:21:27.616,,45000,454,224,,,,,0,,0,
MSG,7,1,1,A00D5B,1,2026/06/22,14:21:27.613,2026/06/22,14:21:27.668,,11025,,,,,,,,,,
MSG,8,1,1,AD7B4D,1,2026/06/22,14:21:27.623,2026/06/22,14:21:27.669,,,,,,,,,,,,0
MSG,7,1,1,A9C380,1,2026/06/22,14:21:27.630,2026/06/22,14:21:27.669,,30000,,,,,,,,,,
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.645,2026/06/22,14:21:27.670,,,,,,,,,,,,0
MSG,8,1,1,A862F2,1,2026/06/22,14:21:27.647,2026/06/22,14:21:27.670,,,,,,,,,,,,0
MSG,8,1,1,A862F2,1,2026/06/22,14:21:27.658,2026/06/22,14:21:27.671,,,,,,,,,,,,0
MSG,8,1,1,A862F2,1,2026/06/22,14:21:27.666,2026/06/22,14:21:27.671,,,,,,,,,,,,0
MSG,3,1,1,44046E,1,2026/06/22,14:21:27.669,2026/06/22,14:21:27.723,,45000,,,42.35321,-72.40895,,,0,,0,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.689,2026/06/22,14:21:27.724,,,,,,,,,,,,0
MSG,8,1,1,A9C380,1,2026/06/22,14:21:27.691,2026/06/22,14:21:27.724,,,,,,,,,,,,0
MSG,8,1,1,A9C380,1,2026/06/22,14:21:27.709,2026/06/22,14:21:27.725,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:27.722,2026/06/22,14:21:27.726,,,,,,,,,,,,0
MSG,8,1,1,A9C380,1,2026/06/22,14:21:27.723,2026/06/22,14:21:27.777,,,,,,,,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.766,2026/06/22,14:21:27.779,,,,,,,,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.777,2026/06/22,14:21:27.832,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:27.783,2026/06/22,14:21:27.832,,,,,,,,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.796,2026/06/22,14:21:27.833,,,,,,,,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.809,2026/06/22,14:21:27.833,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:27.810,2026/06/22,14:21:27.833,,,,,,,,,,,,0
MSG,3,1,1,A3EBD8,1,2026/06/22,14:21:27.814,2026/06/22,14:21:27.834,,6750,,,42.34163,-71.54540,,,0,,0,0
MSG,4,1,1,A3EBD8,1,2026/06/22,14:21:27.814,2026/06/22,14:21:27.834,,,178,6,,,-128,,,,,0
MSG,8,1,1,A4F26B,1,2026/06/22,14:21:27.820,2026/06/22,14:21:27.834,,,,,,,,,,,,0
MSG,8,1,1,44046E,1,2026/06/22,14:21:27.823,2026/06/22,14:21:27.834,,,,,,,,,,,,0
MSG,4,1,1,A4F26B,1,2026/06/22,14:21:27.829,2026/06/22,14:21:27.835,,,346,252,,,576,,,,,0
MSG,3,1,1,A075DF,1,2026/06/22,14:21:27.830,2026/06/22,14:21:27.835,,12675,,,42.55964,-71.65104,,,0,,0,0
MSG,4,1,1,A075DF,1,2026/06/22,14:21:27.850,2026/06/22,14:21:27.887,,,348,102,,,-1344,,,,,0
MSG,7,1,1,A3EBD8,1,2026/06/22,14:21:27.898,2026/06/22,14:21:27.942,,6750,,,,,,,,,,
MSG,7,1,1,A9C380,1,2026/06/22,14:21:27.920,2026/06/22,14:21:27.943,,30000,,,,,,,,,,
MSG,8,1,1,A9C380,1,2026/06/22,14:21:27.952,2026/06/22,14:21:27.996,,,,,,,,,,,,0
MSG,3,1,1,A862F2,1,2026/06/22,14:21:27.958,2026/06/22,14:21:27.997,,18425,,,42.24129,-71.90271,,,0,,0,0
MSG,4,1,1,A862F2,1,2026/06/22,14:21:27.959,2026/06/22,14:21:27.997,,,171,243,,,1344,,,,,0
MSG,8,1,1,A075DF,1,2026/06/22,14:21:27.968,2026/06/22,14:21:27.997,,,,,,,,,,,,0
MSG,8,1,1,A9C380,1,2026/06/22,14:21:27.969,2026/06/22,14:21:27.997,,,,,,,,,,,,0
MSG,3,1,1,A4F26B,1,2026/06/22,14:21:27.973,2026/06/22,14:21:27.997,,40450,,,42.12721,-71.46313,,,0,,0,0
MSG,8,1,1,A9C380,1,2026/06/22,14:21:27.990,2026/06/22,14:21:27.998,,,,,,,,,,,,0
MSG,7,1,1,A075DF,1,2026/06/22,14:21:28.013,2026/06/22,14:21:28.051,,12675,,,,,,,,,,
